metric,ebno_db,rank,receiver,value
nmse,6.0,1,perfect_csi_lmmse,0.0
nmse,6.0,2,upair5g_lmmse,0.021853479820614
nmse,6.0,3,baseline_ddcpe_ls_lmmse,0.0842094803228974
nmse,6.0,4,baseline_ls_lmmse,0.0982357832292715
nmse,6.0,5,baseline_ls_timeavg_lmmse,0.0982357832292715
nmse,6.0,6,paper_cfgres_phaseaware_ls_lmmse,0.1047771423434217
nmse,6.0,7,paper_cfgres_ls_lmmse,0.279475862532854
nmse,6.0,8,baseline_ls_2dlmmse_lmmse,0.5008539251983166
nmse,8.0,1,perfect_csi_lmmse,0.0
nmse,8.0,2,upair5g_lmmse,0.0175145835926135
nmse,8.0,3,baseline_ddcpe_ls_lmmse,0.0699866443872451
nmse,8.0,4,baseline_ls_lmmse,0.0859716211135188
nmse,8.0,5,baseline_ls_timeavg_lmmse,0.0859716211135188
nmse,8.0,6,paper_cfgres_phaseaware_ls_lmmse,0.0981138107056419
nmse,8.0,7,paper_cfgres_ls_lmmse,0.2789702964325746
nmse,8.0,8,baseline_ls_2dlmmse_lmmse,0.487085494150718
nmse,10.0,1,perfect_csi_lmmse,0.0
nmse,10.0,2,upair5g_lmmse,0.0149288401473313
nmse,10.0,3,baseline_ddcpe_ls_lmmse,0.0623467305054267
nmse,10.0,4,baseline_ls_lmmse,0.079483505586783
nmse,10.0,5,baseline_ls_timeavg_lmmse,0.079483505586783
nmse,10.0,6,paper_cfgres_phaseaware_ls_lmmse,0.0947220692411065
nmse,10.0,7,paper_cfgres_ls_lmmse,0.2786073011656602
nmse,10.0,8,baseline_ls_2dlmmse_lmmse,0.477102293074131
nmse,12.0,1,perfect_csi_lmmse,0.0
nmse,12.0,2,upair5g_lmmse,0.0131910602639739
nmse,12.0,3,baseline_ddcpe_ls_lmmse,0.0558082750067114
nmse,12.0,4,baseline_ls_lmmse,0.073254208235691
nmse,12.0,5,baseline_ls_timeavg_lmmse,0.073254208235691
nmse,12.0,6,paper_cfgres_phaseaware_ls_lmmse,0.0918765901277462
nmse,12.0,7,paper_cfgres_ls_lmmse,0.2786859256525834
nmse,12.0,8,baseline_ls_2dlmmse_lmmse,0.4654649975399176
nmse,14.0,1,perfect_csi_lmmse,0.0
nmse,14.0,2,upair5g_lmmse,0.0121168155766402
nmse,14.0,3,baseline_ddcpe_ls_lmmse,0.0534385504821936
nmse,14.0,4,baseline_ls_lmmse,0.071008512781312
nmse,14.0,5,baseline_ls_timeavg_lmmse,0.071008512781312
nmse,14.0,6,paper_cfgres_phaseaware_ls_lmmse,0.0920131274188558
nmse,14.0,7,paper_cfgres_ls_lmmse,0.2813604364792506
nmse,14.0,8,baseline_ls_2dlmmse_lmmse,0.4532458717624346
nmse,16.0,1,perfect_csi_lmmse,0.0
nmse,16.0,2,upair5g_lmmse,0.0112825904972851
nmse,16.0,3,baseline_ddcpe_ls_lmmse,0.0510961662357052
nmse,16.0,4,baseline_ls_lmmse,0.0688186549581587
nmse,16.0,5,baseline_ls_timeavg_lmmse,0.0688186549581587
nmse,16.0,6,paper_cfgres_phaseaware_ls_lmmse,0.0925736414268612
nmse,16.0,7,paper_cfgres_ls_lmmse,0.2834900518258412
nmse,16.0,8,baseline_ls_2dlmmse_lmmse,0.4385894320905208
