metric,ebno_db,rank,receiver,value
nmse,11.0,3,baseline_ddcpe_ls_lmmse,0.0186777037270076
nmse,11.0,4,baseline_ls_lmmse,0.0254671716156735
nmse,11.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0401028037704236
nmse,11.0,6,baseline_ls_2dlmmse_lmmse,0.4087614859163295
nmse,12.0,1,perfect_csi_lmmse,0.0
nmse,12.0,2,upair5g_lmmse,0.0044777787734346
nmse,12.0,3,baseline_ddcpe_ls_lmmse,0.016464113139591
nmse,12.0,4,baseline_ls_lmmse,0.0233790709917229
nmse,12.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0392833924124715
nmse,12.0,6,baseline_ls_2dlmmse_lmmse,0.402544301468879
nmse,13.0,1,perfect_csi_lmmse,0.0
nmse,13.0,2,upair5g_lmmse,0.0041117845239568
nmse,13.0,3,baseline_ddcpe_ls_lmmse,0.0147311852961138
nmse,13.0,4,baseline_ls_lmmse,0.0217480981700646
nmse,13.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0385997918929206
nmse,13.0,6,baseline_ls_2dlmmse_lmmse,0.3964539846929256
nmse,14.0,1,perfect_csi_lmmse,0.0
nmse,14.0,2,upair5g_lmmse,0.0038094017834282
nmse,14.0,3,baseline_ddcpe_ls_lmmse,0.0133079821107457
nmse,14.0,4,baseline_ls_lmmse,0.0203900450360379
nmse,14.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0380628716957289
nmse,14.0,6,baseline_ls_2dlmmse_lmmse,0.3893581159063615
